movie_id,person_name,role,debut_year,years_active,last_five_films,last_five_ids
575264,Tom Cruise,Producer,1981,44,Judy (2026) as Actor; Judy (2026) as Producer; Mission: Impossible - The Final Reckoning (2025) as Actor; Mission: Impossible - The Final Reckoning (2025) as Producer; Tom Cruise La Dernière légende d'Hollywood (2025) as Actor,1248832; 1248832; 575265; 575265; 1479180
575264,Tom Cruise,Actor,1981,44,Judy (2026) as Actor; Judy (2026) as Producer; Mission: Impossible - The Final Reckoning (2025) as Actor; Mission: Impossible - The Final Reckoning (2025) as Producer; Tom Cruise La Dernière légende d'Hollywood (2025) as Actor,1248832; 1248832; 575265; 575265; 1479180
575264,Hayley Atwell,Actor,2005,20,Grand Prix of Europe (2025) as Actor; Mission: Impossible - The Final Reckoning (2025) as Actor; Paddington in Peru (2024) as Actor; Tom Cruise: Impossible Missions (2023) as Actor; Mission: Impossible - Dead Reckoning Part One (2023) as Actor,1316147; 575265; 516729; 1158471; 575264
575264,Ving Rhames,Actor,1985,40,Mission: Impossible - The Final Reckoning (2025) as Actor; Uppercut (2025) as Actor; The Wild Robot (2024) as Actor; The Instigators (2024) as Actor; The Garfield Movie (2024) as Actor,575265; 1391385; 1184918; 1059064; 748783
1165067,Curtis Bechdholt,Actor,1997,28,Tales Beyond the Galaxy (2024) as Actor; Cosmic Chaos (2023) as Actor; Goldilocks (2016) as Actor; LifeRaft (2016) as Actor; Road to Victory (2007) as Actor,1451448; 1165067; 999850; 299504; 23628
1165067,Caroline Dhavernas,Actor,1990,35,"Oh, Canada (2024) as Actor; Cosmic Chaos (2023) as Actor; Les Monstres (Monsters) (2021) as Actor; See You, Garbage! (2021) as Actor; Ouroboros (2020) as Actor",1113583; 1165067; 1197329; 914038; 985156
1165067,Ken Godmere,Actor,2015,10,Sight (2024) as Actor; With Love and a Major Organ (2024) as Actor; Cosmic Chaos (2023) as Actor; A Clüsterfünke Christmas (2021) as Actor; Voskhod (2015) as Actor,1057006; 1083859; 1165067; 895089; 692887
1195585,Darien Smith,Director,2023,2,The Function (2024) as Writer; The Hard Hit (2023) as Director; The Hard Hit (2023) as Writer; The Hard Hit (2023) as Producer; Crossed () as Director,1320963; 1195585; 1195585; 1195585; 1279743
1195585,Omie Blue,Director,2023,2,The Hard Hit (2023) as Cinematography; The Hard Hit (2023) as Director,1195585; 1195585
1195585,Darien Smith,Producer,2023,2,The Function (2024) as Writer; The Hard Hit (2023) as Director; The Hard Hit (2023) as Writer; The Hard Hit (2023) as Producer; Crossed () as Director,1320963; 1195585; 1195585; 1195585; 1279743
1195585,Jamie Ohlsen,Producer,2023,2,Sweet Dreams (2024) as Actor; The Hard Hit (2023) as Actor; The Hard Hit (2023) as Producer; Crossed () as Actor; Crossed () as Producer,1062421; 1195585; 1195585; 1279743; 1279743
1195585,Brian Ronan Mulroy,Actor,2014,11,Bird of Paradise (2024) as Actor; The Hard Hit (2023) as Actor; The Hard Hit (2023) as Executive Producer; The Debt Collector (2018) as Actor; Unbound (2017) as Actor,1243496; 1195585; 1195585; 513691; 1358903
1195585,Jamie Ohlsen,Actor,2023,2,Sweet Dreams (2024) as Actor; The Hard Hit (2023) as Actor; The Hard Hit (2023) as Producer; Crossed () as Actor; Crossed () as Producer,1062421; 1195585; 1195585; 1279743; 1279743
1195585,Malachi Durant,Actor,2022,3,Ruthless (2023) as Actor; The Hard Hit (2023) as Actor; One Night Stand Murder (2023) as Actor; 1660 Vine (2022) as Actor; 6 Wheels From Hell! (2022) as Actor,984249; 1195585; 1180110; 977979; 1131142
678512,Alejandro Monteverde,Director,2006,19,Zero A.D. (2025) as Director; Zero A.D. (2025) as Writer; Cabrini (2024) as Director; Cabrini (2024) as Story; Sound of Freedom (2023) as Director,1408207; 1408207; 975056; 975056; 678512
678512,Lukas Behnken,Producer,2022,3,Monster Summer (2024) as Co-Executive Producer; Sound of Freedom (2023) as Producer; The Royal (2022) as Production Supervisor,928480; 678512; 986630
678512,Eduardo Verástegui,Producer,2003,22,Zero A.D. (2025) as Producer; Valientes (2025) as Actor; Jesus Thirsts: The Miracle of the Eucharist (2024) as Actor; Sound of Freedom (2023) as Actor; Sound of Freedom (2023) as Producer,1408207; 1440785; 1201725; 678512; 678512
678512,Jim Caviezel,Actor,1991,34,Zero A.D. (2025) as Actor; Sound of Freedom (2023) as Actor; Sweetwater (2023) as Actor; Infidel (2019) as Actor; Onyx: Kings of the Grail (2019) as Actor,1408207; 678512; 987257; 649401; 568358
678512,Mira Sorvino,Actor,1985,40,Fog of War (2025) as Actor; Atypical Pirate (2024) as Actor; The Image of You (2024) as Actor; The Goat (2023) as Actor; Sound of Freedom (2023) as Actor,1138621; 1365394; 1183002; 1220618; 678512
678512,Bill Camp,Actor,1990,35,The Mastermind (2025) as Actor; Transplant (2024) as Actor; Transplant (2024) as Executive Producer; Salem's Lot (2024) as Actor; Drive-Away Dolls (2024) as Actor,1352624; 1359254; 1359254; 748230; 957304
603692,Chad Stahelski,Director,1992,33,Wicked Game (2026) as Producer; From the World of John Wick: Ballerina (2025) as Producer; Wick Is Pain (2025) as Actor; Wick Is Pain (2025) as Executive Producer; Keanu Reeves: The One and Only (2024) as Actor,1321859; 541671; 1472668; 1472668; 1376913
603692,Chad Stahelski,Producer,1992,33,Wicked Game (2026) as Producer; From the World of John Wick: Ballerina (2025) as Producer; Wick Is Pain (2025) as Actor; Wick Is Pain (2025) as Executive Producer; Keanu Reeves: The One and Only (2024) as Actor,1321859; 541671; 1472668; 1472668; 1376913
603692,Basil Iwanyk,Producer,1993,32,Relay (2025) as Producer; From the World of John Wick: Ballerina (2025) as Producer; Wick Is Pain (2025) as Actor; Fight or Flight (2025) as Producer; The Accidental Getaway Driver (2025) as Producer,1088166; 541671; 1472668; 1212855; 1058615
603692,Erica Lee,Producer,2014,11,Relay (2025) as Executive Producer; From the World of John Wick: Ballerina (2025) as Producer; Wick Is Pain (2025) as Actor; Fight or Flight (2025) as Producer; Trigger Warning (2024) as Producer,1088166; 541671; 1472668; 1212855; 704673
603692,Keanu Reeves,Actor,1985,40,Good Fortune (2025) as Actor; From the World of John Wick: Ballerina (2025) as Actor; From the World of John Wick: Ballerina (2025) as Executive Producer; Wick Is Pain (2025) as Actor; Wick Is Pain (2025) as Executive Producer,1114967; 541671; 541671; 1472668; 1472668
603692,Donnie Yen,Actor,1982,43,Wick Is Pain (2025) as Actor; The Prosecutor (2024) as Actor; The Prosecutor (2024) as Director; The Prosecutor (2024) as Producer; John Wick: Chapter 4 (2023) as Actor,1472668; 1128650; 1128650; 1128650; 603692
603692,Bill Skarsgård,Actor,2000,25,Wick Is Pain (2025) as Actor; Locked (2025) as Actor; Locked (2025) as Executive Producer; Nosferatu: An Inside Look (2024) as Actor; Nosferatu (2024) as Actor,1472668; 1083968; 1083968; 1409675; 426063
976573,Peter Sohn,Director,1999,26,Good Chemistry: The Story of Elemental (2023) as Actor; Verano de película 3 (2023) as Actor; Elemental (2023) as Director; Elemental (2023) as Story; Spider-Man: Across the Spider-Verse (2023) as Actor,1174775; 1142068; 976573; 976573; 569094
976573,Denise Ream,Producer,1996,29,Verano de película 3 (2023) as Actor; Elemental (2023) as Producer; Toy Story 4 (2019) as Development Producer; Cars 3 (2017) as Thanks; The Good Dinosaur (2015) as Producer,1142068; 976573; 301528; 260514; 105864
976573,Leah Lewis,Actor,2012,13,The Tiger's Apprentice (2024) as Actor; Tripped Up (2023) as Actor; Verano de película 3 (2023) as Actor; Elemental (2023) as Actor; How to Deter a Robber (2021) as Actor,598387; 1180799; 1142068; 976573; 741622
976573,Mamoudou Athie,Actor,2015,10,By Design (2025) as Actor; An Almost Christmas Story (2024) as Actor; Kinds of Kindness (2024) as Actor; Puddysticks (2024) as Actor; Can (2024) as Actor,1355496; 1355755; 1029955; 1056726; 1242638
976573,Ronnie del Carmen,Actor,1992,33,Inside Out 2 (2024) as Additional Writing; Elemental (2023) as Actor; Soul (2020) as Actor; Inside Out (2015) as Actor; Inside Out (2015) as Co-Director,1022789; 976573; 508442; 150540; 150540
840430,Alexander Payne,Director,1985,40,The Holdovers (2023) as Director; Frank Capra: Mr. America (2023) as Actor; Berlanga!! (2021) as Actor; Christoph Waltz - The Charm of Evil (2021) as Actor; The Last Shift (2020) as Executive Producer,840430; 1156335; 903026; 879757; 653606
840430,Mark Johnson,Producer,1977,48,The Holdovers (2023) as Producer; Electrophilia (2023) as Producer; Blondi (2023) as Producer; Fever Dream (2021) as Producer; The Little Things (2021) as Producer,840430; 1078805; 982502; 595280; 602269
840430,Bill Block,Producer,1998,27,The Home (2025) as Producer; A Working Man (2025) as Producer; Inheritance (2025) as Producer; Here (2024) as Producer; Strange Darling (2024) as Producer,926606; 1197306; 1297860; 940139; 1029281
840430,David Hemingson,Producer,2023,2,Best Christmas Movies Ever! (2024) as Actor; The Holdovers (2023) as Writer; The Holdovers (2023) as Producer; Untitled Alexander Payne Western () as Screenplay,1400951; 840430; 840430; 1205296
840430,Paul Giamatti,Actor,1990,35,A Sprinkle Of History (2025) as Actor; Downton Abbey: The Grand Finale (2025) as Actor; The Holdovers (2023) as Actor; Woodpeckers: The Hole Story (2022) as Actor; Spider-Man: All Roads Lead to No Way Home (2022) as Actor,1380575; 1289936; 840430; 1045198; 961651
840430,Dominic Sessa,Actor,2023,2,Now You See Me: Now You Don't (2025) as Actor; Tow (2025) as Actor; The Holdovers (2023) as Actor; Oh. What. Fun. () as Actor; Tony () as Actor,425274; 1244517; 840430; 1261825; 1329016
840430,Da'Vine Joy Randolph,Actor,2013,12,Bride Hard (2025) as Actor; Shadow Force (2025) as Actor; Rustin (2023) as Actor; The Holdovers (2023) as Actor; The Idol (2023) as Actor,1124619; 757725; 898713; 840430; 1477924
940551,Benjamin Renner,Director,2006,19,Migration (2023) as Actor; Migration (2023) as Director; Migration (2023) as Story; The Big Bad Fox and Other Tales (2017) as Director; The Big Bad Fox and Other Tales (2017) as Writer,940551; 940551; 940551; 453191; 453191
940551,Chris Meledandri,Producer,1980,45,Shrek 5 (2026) as Producer; Minions 3 (2026) as Producer; Untitled Super Mario Bros. Movie (2026) as Producer; Sing: Thriller (2024) as Producer; Despicable Me 4 (2024) as Producer,421892; 1315772; 1226863; 1371727; 519182
940551,Kumail Nanjiani,Actor,2010,15,Ella McCay (2025) as Actor; Is / Was \ Will (2025) as Actor; Is / Was \ Will (2025) as Executive Producer; Destroy All Neighbors (2024) as Actor; Ghostbusters: Frozen Empire (2024) as Actor,1206008; 1430080; 1430080; 974558; 967847
940551,Elizabeth Banks,Actor,1998,27,A Mistake (2024) as Actor; Skincare (2024) as Actor; Migration (2023) as Actor; Cat Person (2023) as Executive Producer; Show Her the Money (2023) as Actor,1078959; 1144911; 940551; 843394; 1180042
940551,Caspar Jennings,Actor,2016,9,Migration (2023) as Actor; Minions & More Volume 2 (2022) as Actor; Sing 2 (2021) as Actor; Gunter Babysits (2017) as Actor; Sing (2016) as Actor,940551; 1045644; 438695; 448450; 335797
447365,James Gunn,Director,1996,29,Dynamic Duo (2028) as Producer; Untitled The Batman Sequel (2027) as Executive Producer; Clayface (2026) as Producer; Supergirl: Woman of Tomorrow (2026) as Producer; Superman (2025) as Producer,1364797; 806704; 1400940; 1081003; 1061474
447365,Kevin Feige,Producer,2000,25,Avengers: Secret Wars (2027) as Producer; Spider-Man: Brand New Day (2026) as Producer; Avengers: Doomsday (2026) as Producer; The Fantastic Four: First Steps (2025) as Producer; Thunderbolts* (2025) as Producer,1003598; 969681; 1003596; 617126; 986056
447365,Chris Pratt,Actor,2000,25,Mercy (2026) as Actor; The Electric State (2025) as Actor; Fighting Spirit: A Combat Chaplain's Journey (2024) as Executive Producer; The Tonight Show Starring Jimmy Fallon: 10th Anniversary Special (2024) as Actor; The Garfield Movie (2024) as Actor,1236153; 777443; 1037558; 1296327; 748783
447365,Zoe Saldaña,Actor,2000,25,Avatar 5 (2031) as Actor; Avatar 4 (2029) as Actor; Avatar: Fire and Ash (2025) as Actor; Elio (2025) as Actor; Making Emilia Pérez (2025) as Actor,393209; 216527; 83533; 1022787; 1426777
447365,Dave Bautista,Actor,2001,24,The Legend of Aang: The Last Airbender (2026) as Actor; Afterburn (2025) as Actor; Afterburn (2025) as Producer; In the Lost Lands (2025) as Actor; In the Lost Lands (2025) as Producer,980431; 507244; 507244; 324544; 324544
979275,Nicholas Maggio,Director,2023,2,Mob Land (2023) as Director; Mob Land (2023) as Story; Mob Land (2023) as Writer,979275; 979275; 979275
979275,Bernie Gewissler,Producer,2009,16,Witchboard (2025) as Producer; Mob Land (2023) as Producer; One Ranger (2023) as Producer; Detective Knight: Independence (2023) as Line Producer; Paradise City (2022) as Actor,1107325; 979275; 1093994; 1035806; 829799
979275,Corey Large,Producer,1998,27,Mob Land (2023) as Producer; One Ranger (2023) as Producer; Detective Knight: Independence (2023) as Producer; Detective Knight: Independence (2023) as Story; Detective Knight: Redemption (2022) as Actor,979275; 1093994; 1035806; 1035806; 1035803
979275,John Travolta,Actor,1974,51,High Rollers (2025) as Actor; Rats! (2025) as Actor; Cash Out (2024) as Actor; Hot Potato: The Story of The Wiggles (2023) as Actor; The Shepherd (2023) as Actor,1149167; 1208022; 1116490; 1034265; 1116488
979275,Shiloh Fernandez,Actor,2007,18,The Odyssey (2026) as Actor; Continue (2024) as Actor; Fluxx (2024) as Actor; Desperation Road (2023) as Actor; Mob Land (2023) as Actor,1368337; 952390; 942628; 1039690; 979275
979275,Stephen Dorff,Actor,1987,38,Bride Hard (2025) as Actor; Gunslingers (2025) as Actor; The Trainer (2024) as Actor; Clear Cut (2024) as Actor; Blood for Dust (2024) as Actor,1124619; 1293286; 956057; 1309770; 1025596
1138749,Shaun Paul Piccinino,Director,2004,21,The Island (2023) as Director; Holiday Harmony (2022) as Director; That's Amor (2022) as Director; A California Christmas: City Lights (2021) as Director; A California Christmas (2020) as Director,1138749; 1028935; 1005835; 882096; 768520
1138749,Philippe Martinez,Producer,1998,27,The Little Mermaid (2024) as Producer; Strictly Confidential (2024) as Producer; Black Noise (2023) as Director; Black Noise (2023) as Writer; Us or Them (2023) as Producer,1279596; 1182297; 1159518; 1159518; 978419
1138749,Michael Jai White,Actor,1989,36,Scream Before You Die (2024) as Actor; Don't Mess with Grandma (2024) as Actor; Chuck Zito: An American Story (2024) as Actor; One More Shot (2024) as Actor; Outlaw Johnny Black (2023) as Actor,1218631; 1146239; 1372942; 1214314; 889450
1138749,Jackson Rathbone,Actor,2005,20,Books & Drinks (2025) as Actor; Laws of Man (2025) as Actor; Black Noise (2023) as Actor; The Island (2023) as Actor; Condor's Nest (2023) as Actor,1159520; 1168401; 1159518; 1138749; 1062482
1138749,Gillian White,Actor,1997,28,Somnium (2025) as Actor; A Dark Way Out (2023) as Actor; The Island (2023) as Actor; As Good as Dead (2022) as Actor; The Hit (2022) as Actor,1289893; 1188714; 1138749; 1028248; 1060688
1029575,Simon Cellan Jones,Director,1976,49,Arthur the King (2024) as Director; The Family Plan (2023) as Director; On Expenses (2010) as Director; The Trial of Tony Blair (2007) as Director; Coup! (2006) as Director,618588; 1029575; 211178; 61567; 980950
1029575,Stephen Levinson,Producer,1998,27,"The Union (2024) as Producer; MoviePass, MovieCrash (2024) as Producer; The Family Plan (2023) as Producer; Father Stu (2022) as Producer; Infinite (2021) as Producer",704239; 1229898; 1029575; 809140; 581726
1029575,Mark Wahlberg,Producer,1991,34,Flight Risk (2025) as Actor; Larger than Life: Reign of the Boybands (2024) as Actor; Amber Alert (2024) as Thanks; The Union (2024) as Actor; The Union (2024) as Producer,1126166; 1379227; 1427612; 704239; 704239
1029575,David Ellison,Producer,2005,20,The Old Guard 2 (2025) as Producer; Fountain of Youth (2025) as Producer; Mission: Impossible - The Final Reckoning (2025) as Executive Producer; Flink's Pigeon Problems (2025) as Executive Producer; The Gorge (2025) as Producer,846422; 1098006; 575265; 1451406; 950396
1029575,Dana Goldberg,Producer,2004,21,The Old Guard 2 (2025) as Producer; Fountain of Youth (2025) as Producer; Mission: Impossible - The Final Reckoning (2025) as Executive Producer; Flink's Pigeon Problems (2025) as Executive Producer; The Gorge (2025) as Producer,846422; 1098006; 575265; 1451406; 950396
1029575,Don Granger,Producer,2003,22,The Old Guard 2 (2025) as Producer; Fountain of Youth (2025) as Producer; Mission: Impossible - The Final Reckoning (2025) as Executive Producer; The Gorge (2025) as Producer; The Family Plan (2023) as Producer,846422; 1098006; 575265; 950396; 1029575
